id,companyId,matricula,nomeCompleto,cpf,rg,orgaoEmissor,dataNascimento,sexo,estadoCivil,nacionalidade,naturalidade,nomeMae,nomePai,ctps,serieCTPS,pis,tituloEleitor,certificadoReservista,cnh,categoriaCNH,validadeCNH,logradouro,numero,complemento,bairro,cidade,estado,cep,telefone,celular,email,contatoEmergencia,telefoneEmergencia,parentescoEmergencia,cargo,funcao,setor,dataAdmissao,dataDemissao,salarioBase,valorHora,horasMensais,tipoContrato,jornadaTrabalho,banco,bancoNome,agencia,conta,tipoConta,tipoChavePix,chavePix,contaPix,bancoPix,status,fotoUrl,observacoes,createdAt,updatedAt,listaNegra,motivoListaNegra,dataListaNegra,codigoContabil,codigoInterno,recebeComplemento,valorComplemento,descricaoComplemento,acordoHoraExtra,heNormal50,heNoturna,he100,heFeriado,heInterjornada,obsAcordoHe,contaBancariaEmpresaId,listaNegraPor,listaNegraUserId,desligadoPor,desligadoUserId,dataDesligamentoEfetiva,motivoDesligamento,categoriaDesligamento,deletedAt,deletedBy,deletedByUserId,deleteReason,experienciaTipo,experienciaInicio,experienciaFim1,experienciaFim2,experienciaStatus,experienciaProrrogadoEm,experienciaProrrogadoPor,experienciaEfetivadoEm,experienciaEfetivadoPor,experienciaObs,vtTipo,vtValorDiario,vtOperadora,vtLinhas,vtDescontoFolha,pensaoAlimenticia,pensaoValor,pensaoTipo,pensaoPercentual,pensaoBeneficiario,pensaoBanco,pensaoAgencia,pensaoConta,pensaoObservacoes,licencaMaternidade,licencaTipo,licencaDataInicio,licencaDataFim,licencaObservacoes,seguroVida,contribuicaoSindical,fgtsPercentual,inssPercentual,dissidioData,dissidioPercentual,convencaoColetiva,convencaoVigencia,ddsParticipacao,docRgUrl,docCnhUrl,docCtpsUrl,docComprovanteResidenciaUrl,docCertidaoNascimentoUrl,docTituloEleitorUrl,docReservistaUrl,docOutrosUrl,vrBeneficio,vtRecebe,vtNumeroCartao,vaRecebe,vaValor,vaOperadora,vaNumeroCartao,auxFarmacia,auxFarmaciaValor,planoSaude,planoSaudeOperadora,planoSaudeValor,benefObs,obraAtualId
420182,60002,140,JOAO DARC DOS SANTOS,693.126.484-20,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,MESTRE DE OBRAS,OBRA,2022-12-16 00:00:00,2026-02-08 00:00:00,"2048,00","9,31",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 12:32:34,0,,,140,JFC131,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420183,60002,COL08959432474,DAVYD JOSE SANTOS DE SOUSA,089.594.324-74,80.182.81,SSP/SP,1991-04-27 00:00:00,M,Solteiro,Brasileiro ,Goiana ,Lucia Maria Dos Santos ,Carlos Dias Sousa,,,206.33141.07-5,0820 4711 0817,,,,,Praça Duque de Caxias,3,,Centro,Goiana,PE,55900-971,,,,,,,,ENCARREGADO DE OBRAS,OBRA,2023-01-23 00:00:00,2026-02-08 00:00:00,"3.999,60","18,18",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,0306,0007759615133,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:06:30,0,,,164,JFC132,0,,,1,70,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420184,60002,181,JOAO CAMPOS DA SILVA,050.191.328-96,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEDREIRO,OBRA,2023-05-22 00:00:00,2026-02-18 00:00:00,"2.774,20","12,61",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:19:47,0,,,181,JFC133,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-18 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420185,60002,244,MELQUISEDEQUE SILVA BATISTA,598.452.875-49,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARPINTEIRO III,OBRA,2023-09-13 00:00:00,2026-02-18 00:00:00,"2.774,20","12,61",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:20:48,0,,,244,JFC134,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-18 00:00:00,Fim de obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420186,60002,408,GLAYSON SEVERINO DA SILVA,113.111.554-65,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEDREIRO,OBRA,2024-05-24 00:00:00,2026-02-03 00:00:00,"1007,00","4,58",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 12:25:35,0,,,408,JFC135,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-03 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420187,60002,414,JOSIAS HELENO DA SILVA,033.441.454-79,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2024-05-24 00:00:00,2026-02-08 00:00:00,"989,00","4,50",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 12:55:59,0,,,414,JFC136,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420188,60002,COL70292075480,EWERTTON DA SILVA ARAUJO,702.920.754-80,10.599.005,SSP/SP,2000-10-30 00:00:00,M,Solteiro,Brasileiro ,Itapissuma ,ENERANIA MARIA DE MELO SILVA,LUCIVAL GOMES DE ARAUJO,,,201.99417.71-1,0996 5728 0876,,,,,Rua M,187,,Botafogo ,Itapissuma,PE,,,,,,,,,CARPINTEIRO,OBRA,2024-06-03 00:00:00,2026-02-13 00:00:00,"2.310,00","10,50",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,1208,0007470090852,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-10 13:34:52,0,,,418,JFC137,0,,,1,70,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-13 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420189,60002,454,JOSE ALBERTO SILVA,268.776.648-84,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2024-07-15 00:00:00,2026-02-18 00:00:00,"718,00","3,26",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 18:28:53,0,,,454,JFC138,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-18 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420190,60002,549,FERNANDO AMORIM VIEIRA,201.868.338-14,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEDREIRO,OBRA,2024-11-13 00:00:00,2026-02-08 00:00:00,"1289,00","5,86",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 20:50:39,0,,,549,JFC139,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,"O colaborador Bruno Serra foi desligado da empresa devido a recorrentes problemas de conduta, incluindo conflitos com superiores hierárquicos, dificuldades de relacionamento com a equipe e comportamento que impactava negativamente o andamento das obras.",Indisciplina,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420191,60002,601,JOAO HENRIQUE SOARES,350.648.228-98,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-01-16 00:00:00,2026-02-10 00:00:00,"642,00","2,92",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:22:45,0,,,601,JFC140,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-10 00:00:00,Pediu demissão por motivos pessoais e mudança de cidade. ,Pedido de demissão,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420192,60002,608,JULIO CESAR DOS SANTOS,342.452.318-66,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-01-23 00:00:00,2026-02-14 00:00:00,"956,00","4,35",220,CLT,,,,,,,,,,,Lista_Negra,,,2026-02-23 04:06:12,2026-03-03 16:04:15,1,"O colaborador Julio Cesar foi desligado da empresa devido a recorrentes problemas de conduta, incluindo conflitos com superiores hierárquicos, dificuldades de relacionamento com a equipe e comportamento que impactava negativamente o andamento das obras.",,608,JFC141,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-14 00:00:00,"O colaborador Julio Cesar foi desligado da empresa devido a recorrentes problemas de conduta, incluindo conflitos com superiores hierárquicos, dificuldades de relacionamento com a equipe e comportamento que impactava negativamente o andamento das obras.",Indisciplina,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420193,60002,633,JOAO VITOR GOMES DE CARVALHO,496.203.018-38,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-03-06 00:00:00,2026-02-03 00:00:00,"955,00","4,34",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 12:33:11,0,,,633,JFC142,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-03 00:00:00,Estava com problemas pessoais. ,Pedido de demissão,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420194,60002,COL14464213847,ALEX ROBSON CARNEIRO PINTO,144.642.138-47,24.865.845,SSP/SP,1973-03-20 00:00:00,M,Solteiro,Brasileiro ,Aparecida ,Benedita Pinto ,Olivia Carneiro Pinto ,,,,,,,,,Rua Itapemirim,466,,Parque Residencial Itaguassu,Aparecida,SP,12576-606,,,,,,,,PEDREIRO I,OBRA,2025-04-01 00:00:00,2026-02-05 00:00:00,"2.774,20","12,61",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""16:00""}}",Caixa,,1208,000717774771-1,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-10 02:04:52,1,"Conforme apurado, o encarregado Paulo Cesar Galdino solicitou ao colaborador a execução de determinada atividade inerente às suas funções. O colaborador recusou-se a cumprir a orientação, iniciando-se uma discussão entre as partes. Durante o desentendimento, houve contato físico, ocasião em que o encarregado teria empurrado o colaborador. Em reação, o colaborador arremessou um piso contra o encarregado, atingindo-o.",,674,JFC143,0,,,1,60,20,100,100,50,,3,,,Felipe Costa Alves,601043,2026-02-05 00:00:00,"Conforme apurado, o encarregado Paulo Cesar Galdino solicitou ao colaborador a execução de determinada atividade inerente às suas funções. O colaborador recusou-se a cumprir a orientação, iniciando-se uma discussão entre as partes. Durante o desentendimento, houve contato físico, ocasião em que o encarregado teria empurrado o colaborador. Em reação, o colaborador arremessou um piso contra o encarregado, atingindo-o.",Justa causa,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,ambos,"680,75",Ifood,,,,,,,,
420195,60002,COL07120970828,ROBERTO DAMASIO,071.209.708-28,21.541.494-9,SSP/SP,1967-02-02 00:00:00,M,Solteiro,Brasileiro ,Guaratingueta ,MARIA JOSE DAMASIO,PEDRO DAMASIO,,,,,,,,,Rua Inglês de Souza,203,,Jardim Tamandaré,Guaratinguetá,SP,12503-600,,,,,,,,PEDREIRO,OBRA,2025-04-07 00:00:00,2026-02-18 00:00:00,"2.774,20","12,61",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Bradesco,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-26 19:36:40,0,,,694,JFC144,0,,,1,60,20,100,100,50,,1,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-18 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420196,60002,COL40593015827,REGINALDO DA SILVA OLIVEIRA,405.930.158-27,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-04-28 00:00:00,2026-02-04 00:00:00,"2.189,00","9,95",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,1208,0007210216848,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-26 19:19:43,0,,,722,JFC145,0,,,1,60,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-04 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420197,60002,723,LUIS HENRIQUE DO NASCIMENTO,434.791.418-03,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-04-28 00:00:00,2026-02-13 00:00:00,,,220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 14:20:42,0,,,723,JFC146,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-13 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420198,60002,COL35856374851,BRUNO SERRA GALVAO,358.563.748-51,42.840.118-1,SSP/SP,1987-07-07 00:00:00,M,Solteiro,Brasileiro ,Valinhos ,Renata Aparecida Serra Galvao ,Pericles Sanches Galvao,,,,,,,,,Rua Joaquim Fagundes,355,,Alto das Almas,Guaratinguetá,SP,12503-060,,,,,,,,SERVENTE,OBRA,2025-05-19 00:00:00,2026-02-04 00:00:00,"2.189,00","9,95",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,1208,0007153953338,Salario,,,,,Lista_Negra,,,2026-02-23 04:06:12,2026-03-03 16:04:15,1,"O colaborador Bruno Serra foi desligado da empresa devido a recorrentes problemas de conduta, incluindo conflitos com superiores hierárquicos, dificuldades de relacionamento com a equipe e comportamento que impactava negativamente o andamento das obras.",,734,JFC147,0,,,1,60,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-04 00:00:00,"O colaborador Bruno Serra foi desligado da empresa devido a recorrentes problemas de conduta, incluindo conflitos com superiores hierárquicos, dificuldades de relacionamento com a equipe e comportamento que impactava negativamente o andamento das obras.",Indisciplina,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420199,60002,771,JULIANO RODRIGO DINIZ DE SOUSA,371.901.628-52,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEIO OFICIAL DE PEDREIRO,OBRA,2025-06-02 00:00:00,2026-02-14 00:00:00,"896,00","4,07",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-02 03:05:47,0,,,771,JFC148,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-14 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420200,60002,777,JOSE LUCIO DE SOUZA,756.936.236-53,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEDREIRO,OBRA,2025-06-02 00:00:00,2026-02-02 00:00:00,,,220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-02 20:55:15,0,,,777,JFC149,0,,,0,60,20,100,100,50,,,,,Nayara Rodrigues,1020024,2026-02-02 00:00:00,pedido de demissão,Pedido de demissão,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420201,60002,804,KELVIS ALVES PESSOA,178.269.274-63,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-07-01 00:00:00,2026-02-08 00:00:00,"1544,00","7,02",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 12:30:07,0,,,804,JFC150,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420202,60002,COL15714312414,EDUARDO HENRIQUE DA SILVA PAIVA,157.143.124-14,,,2007-01-01 00:00:00,M,Solteiro,Brasileira ,Abreu e Lima ,Josivania Maria Da Silva ,Fernando Correia Paiva ,,,,,,,,,Rua João Paulo II,470,,Santa Rita,Igarassu,PE,53620-790,,,,,,,,SERVENTE,OBRA,2025-07-01 00:00:00,2026-02-08 00:00:00,"1.738,00","7,90",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""1 hora"",""saida"":""16:00""}}",Caixa,,1208,0007153911198,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-28 20:22:45,0,,,805,JFC151,0,,,1,70,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420203,60002,834,ITALO CAUA PEDRO DA SILVA,161.589.484-54,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-08-04 00:00:00,2026-02-08 00:00:00,"549,00","2,50",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-27 12:28:27,0,,,834,JFC152,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420204,60002,849,KAUAN SANTIAGO DA SILVA SANTOS,406.704.988-90,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-08-19 00:00:00,2026-02-06 00:00:00,,,220,CLT,,,,,,,,,,,Lista_Negra,,,2026-02-23 04:06:12,2026-03-03 16:04:15,1,Colaborador faltava bastante em serviço. ,,849,JFC153,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-06 00:00:00,Estávamos no fim da obra e o colaborador era bem faltoso.  ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420205,60002,863,VALDINEI LUIS AMARO MARTINS,379.274.558-50,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-09-08 00:00:00,2026-02-08 00:00:00,"1155,00","5,25",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-02-26 20:20:53,0,,,863,JFC154,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420206,60002,COL44249557880,ARIEL DA SILVA,442.495.578-80,,,1992-12-23 00:00:00,M,Solteiro,Brasileiro ,Diadema ,Solange Maria Da Silva ,,,,,,,,,,Avenida Barão de Vera Cruz,18,,Cruz do Rebouças,Igarassu,PE,53625-015,,,,,,,,CALCETEIRO,OBRA,2025-09-10 00:00:00,2026-02-08 00:00:00,"2.310,00","10,50",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,1208,0007152927767,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:07:28,0,,,866,JFC155,0,,,1,70,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420207,60002,COL36309442805,EVERTON RICARDO DA SILVA COSTA,363.094.428-05,43.153.680-4,SSP/SP,1988-09-25 00:00:00,M,Solteiro,Brasileiro ,Guaratingueta ,MARIA ANTONIETA DA SILVA,CELSO EUZEBIO DA COSTA,,,,,,,,,Avenida Integração,304,,Vila São José,Guaratinguetá,SP,12522-030,,,,,,,,SERVENTE,OBRA,2025-09-11 00:00:00,2026-02-08 00:00:00,"2.189,00","9,95",220,CLT,"{""seg"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""ter"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qua"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""qui"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""17:00""},""sex"":{""entrada"":""07:00"",""intervalo"":""01:00"",""saida"":""16:00""}}",Caixa,,1208,0007194574285,Salario,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:17:48,0,,,871,JFC156,0,,,1,60,20,100,100,50,,3,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,Fim de Obra ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,ambos,"680,75",Ifood,,,,,,,,
420208,60002,872,NILO CESAR DOS SANTOS ARANTES,264.829.898-37,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-09-11 00:00:00,2026-02-08 00:00:00,"2.189,00","9,95",220,CLT,,,,,,,,,,,Desligado,,,2026-02-23 04:06:12,2026-03-03 13:08:29,0,,,872,JFC157,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-08 00:00:00,FIM DE OBRA ,Fim de obra,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
420209,60002,879,ROGERIO DIAS DE FREITAS,284.871.468-99,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVENTE,OBRA,2025-10-14 00:00:00,2026-02-19 00:00:00,"288,00","1,31",220,CLT,,,,,,,,,,,Lista_Negra,,,2026-02-23 04:06:12,2026-03-03 16:04:15,1,ABANDONO DE EMPREGO ,,879,JFC158,0,,,0,60,20,100,100,50,,,,,Isabela Augusta da Silva Velloso Monteiro,990252,2026-02-19 00:00:00,ABANDONO DE EMPREGO ,Justa causa,,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
